name
Heroin060721-2
Heroin060721-2
Heroin060721-2
Heroin060721-2
Heroin060721-2
Heroin070521-3
Heroin070521-3
Heroin072621-4
Heroin072621-4
Heroin072621-4
Heroin072621-4
NC01019
NC01019
NC01144
NC01144
NC210913_01
NC210913_01
USU05052021_1422
USU05052021_1422
USU05052021_1422
USU05052021_1422
USU05052021_1422
USU05052021_1422
USUDMT32221
USUDMT32221
USUDMT32221
NC01432
NC01432
NC01432
NC01432
NC01432
NC01432
NC01438
NC01438
NC01438
NC01438
NC01438
NC01438
NC01438
NC01438
NC01438
NC01440
NC01440
NC01440
NC01440
NC01444
NC01444
NC01444
NC01444
NC01444
NC01444
NC01444
NC01444
NC01444
NC01445
NC01445
NC01445
NC01445
NC01445
NC01445
NC01445
NC01445
NC01445
NC01445
NC01445
200584
200616
200616
200616
200616
200616
200616
200655
200655
200655
200655
200655
200655
200655
200655
200655
200655
200655
200655
200655
200655
200682
200682
200682
200682
200682
200682
200682
200682
200682
200682
NC01001
NC01001
NC01001
NC01001
NC01001
NC01011
NC01011
NC01011
NC01011
NC01011
NC01011
NC01011
NC01011
NC01011
NC01011
NC01011
NC01011
NC01011
NC01011
NC01011
NC01011
NC01014
NC01014
NC01014
NC01014
NC01014
NC01014
NC01017
NC01017
NC01017
NC01017
NC01017
NC01017
NC01045
NC01045
NC01045
NC01045
NC01045
NC01045
NC01045
NC01045
NC01045
NC01052
NC01052
NC01052
NC01052
NC01052
NC01052
NC01052
NC01052
NC01066
NC01066
NC01066
NC01066
NC01066
NC01066
NC01070
NC01072
NC01072
NC01072
NC01072
NC01072
NC01072
NC01072
NC01072
200179
200250
200316
NC01057
NC01057
NC01057
NC01057
200626
200626
200626
300112
300119
300119
300119
300119
300119
NC01321
NC01321
NC01405
NC01405
NC01405
NC01405
NC01405
NC01405
NC01405
NC01405
NC01405
NC01405
NC01405
NC01411
NC01411
NC01411
NC01411
NC01411
NC01411
NC01411
NC01411
NC01411
NC01411
NC01411
NC01411
NC01415
NC01415
NC01415
NC01415
NC01415
200392
200392
200392
200392
200392
200392
200392
200392
200392
200392
200392
200392
NC01409
NC01409
NC01409
300205
300205
300205
300205
300205
300205
300205
300205
300205
300205
300205
300205
300205
300224
300224
300228
300228
300228
300228
300228
300228
300228
300228
300228
300234
300234
300234
300250
300250
300250
300250
NC01443-A
NC01443-A
NC01443-A
NC01443-A
NC01443-A
NC01443-A
NC01443-B
300105
300105
300105
300105
300105
300108
300108
300110
300113
300115
300115
300115
300115
300115
300115
300115
300115
300115
300115
300118
300118
NC01326
NC01326
NC01326
NC01326
NC01326
NC01326
300236
300236
300236
300236
300236
300236
300236
300236
300236
300236
300236
300236
300241
300241
300241
300241
300241
300241
300241
300241
300241
300243
300243
300243
300243
300243
300243
300243
300243
300243
300243
300243
300111
300111
300111
300116
300116
300116
300116
300287
300287
300287
300287
300287
300287
300287
300288
300288
300288
300288
300288
300288
300288
300288
300293
300293
300293
300293
300293
300293
300293
300293
300293
300299
300299
300299
300299
300299
300299
300299
300299
300299
300220
300253
300253
300253
300253
300253
300253
300253
300265
300265
300265
300265
300265
300265
300265
300265
300265
300265
300272
300272
300272
300272
300272
300272
300272
300272
300272
300272
300272
300275
300275
300275
300275
300275
300275
300275
300275
300275
300275
300275
300275
300300
300300
300300
300300
300300
300300
300300
300300
300300
300300
300300
300300
NC01416
NC01416
NC01416
NC01416
NC01416
NC01416
NC01416
NC01416
NC01416
NC01461
NC01461
NC01461
NC01461
NC01461
NC01461
NC01461
NC01461
NC01464
NC01473
NC01473
NC01330
NC01330
NC01330
NC01330
NC01330
300100
300100
300100
300100
300100
300100
300100
300100
300100
300100
300100
300100
300100
300100
300100
300100
300100
300100
300104
300258
300258
300258
300258
300258
300258
300263
300263
300264
300274
300274
300274
300274
300274
300276
300280
300280
300280
300290
300298
300298
300298
300298
300298
300298
300298
300298
300298
300298
300323
300323
300323
300323
300323
300360
300360
300360
300360
300360
NC01312
NC01312
NC01312
NC01312
NC01312
NC01312
NC01312
NC01312
300308
300308
300308
300308
300358
300358
300358
300358
300391
300391
300391
300391
300391
300394
300394
300394
300297
300297
300297
300297
300297
300297
300207
300207
300207
300207
300207
300217
300231
300231
300231
300231
300231
300240
300240
300240
300240
300249
300261
300261
300261
300261
300261
300261
300261
300286
300286
300286
300286
300296
300296
300296
300296
300296
300303
300303
300303
300303
300355
300355
300355
300355
300355
300355
300355
300355
300283
300283
300283
30028
300283
300283
300283
300283
300289
300289
300289
300289
300289
300289
300289
300289
300289
300281
300281
300281
300281
300281
300281
300281
300304
300304
300304
300304
300377
300377
300377
300377
300377
300377
300377
300395
300395
300395
300395
300395
300400
300400
300400
300400
300400
300400
300400
300256
300256
300256
300256
300256
300256
300256
300273
300273
300273
300273
300273
300273
300273
300325
300325
300325
300325
300325
300325
300325
300325
300325
300325
300325
300374
300374
300374
300374
300374
300374
300374
300374
300374
300374
300374
300374
300292
300292
300292
300292
300292
300292
300292
300292
300292
300292
300279
300279
300279
300279
300279
300279
300279
300279
300279
300284
300284
300284
300284
300284
300284
300284
300284
300284
300284
300284
300284
300478
300478
300477
300477
300477
300477
300477
300411
300455
300455
300431
300431
300431
300431
300431
300489
300489
300497
300497
300497
300497
300497
300497
300497
300497
300497
300462
300462
300462
300462
300462
300462
300462
300459
300459
300459
300459
300459
300459
300459
300459
300459
300459
300458
300458
300458
300458
300458
300458
300458
300458
300432
300491
300491
300491
300491
300495
300495
300495
300495
300495
300349
300349
300349
300349
300398
300398
300398
300398
300398
300454
300469
300442
300405
300447
300447
300447
300447
300447
300447
300447
300447
300447
300425
300425
300425
